"TaxaID","genome_composition","serotype","genotype"
2656534,"I: dsDNA","",""
2656539,"I: dsDNA","",""
2656540,"I: dsDNA","",""
1821560,"I: dsDNA","",""
2881398,"I: dsDNA","",""
2883944,"I: dsDNA","",""
2886898,"I: dsDNA","",""
2886899,"I: dsDNA","",""
2488780,"I: dsDNA","",""
2508071,"I: dsDNA","",""
1327972,"I: dsDNA","",""
1328029,"I: dsDNA","",""
2794947,"I: dsDNA","",""
2686247,"I: dsDNA","",""
2686251,"I: dsDNA","",""
2686258,"I: dsDNA","",""
2686268,"I: dsDNA","",""
2686270,"I: dsDNA","",""
2686277,"I: dsDNA","",""
1589751,"I: dsDNA","",""
754042,"I: dsDNA","",""
1458669,"I: dsDNA","",""
1970374,"I: dsDNA","",""
225588,"I: dsDNA","",""
10719,"I: dsDNA","",""
2562175,"I: dsDNA","",""
2575328,"I: dsDNA","",""
262071,"I: dsDNA","",""
559189,"I: dsDNA","",""
2883936,"I: dsDNA","",""
1522092,"I: dsDNA","",""
2743994,"I: dsDNA","",""
2652402,"I: dsDNA","",""
1647300,"I: dsDNA","",""
2027888,"I: dsDNA","",""
1821557,"I: dsDNA","",""
2070184,"I: dsDNA","",""
2884431,"I: dsDNA","",""
565140,"I: dsDNA","",""
2591136,"I: dsDNA","",""
424716,"I: dsDNA","",""
1883375,"I: dsDNA","",""
1883373,"I: dsDNA","",""
1883379,"I: dsDNA","",""
1883371,"I: dsDNA","",""
1796993,"I: dsDNA","",""
2499009,"I: dsDNA","",""
2419955,"I: dsDNA","",""
2767570,"I: dsDNA","",""
1305710,"I: dsDNA","",""
1340829,"I: dsDNA","",""
1229755,"I: dsDNA","",""
1161928,"I: dsDNA","",""
2070028,"I: dsDNA","",""
2587809,"I: dsDNA","",""
196242,"I: dsDNA","",""
1147722,"I: dsDNA","",""
1796994,"I: dsDNA","",""
2015815,"I: dsDNA","",""
1701798,"I: dsDNA","",""
1772327,"I: dsDNA","",""
1772307,"I: dsDNA","",""
2024282,"I: dsDNA","",""
2024283,"I: dsDNA","",""
1772315,"I: dsDNA","",""
2603257,"I: dsDNA","",""
1034139,"I: dsDNA","",""
1471542,"I: dsDNA","",""
2059856,"I: dsDNA","",""
1897539,"I: dsDNA","",""
1262515,"I: dsDNA","",""
1262516,"I: dsDNA","",""
1262517,"I: dsDNA","",""
1161930,"I: dsDNA","",""
1262520,"I: dsDNA","",""
1262522,"I: dsDNA","",""
2662299,"I: dsDNA","",""
1262521,"I: dsDNA","",""
1536604,"I: dsDNA","",""
1262518,"I: dsDNA","",""
1262519,"I: dsDNA","",""
1897736,"I: dsDNA","",""
1536605,"I: dsDNA","",""
745088,"I: dsDNA","",""
1262523,"I: dsDNA","",""
2201436,"I: dsDNA","",""
1654717,"I: dsDNA","",""
2555548,"I: dsDNA","",""
2650877,"I: dsDNA","",""
2601680,"I: dsDNA","",""
1622114,"I: dsDNA","",""
1548905,"I: dsDNA","",""
1548913,"I: dsDNA","",""
1548912,"I: dsDNA","",""
1175657,"I: dsDNA","",""
2674976,"I: dsDNA","",""
2719575,"I: dsDNA","",""
1852622,"I: dsDNA","",""
279383,"I: dsDNA","",""
1916123,"I: dsDNA","",""
1916124,"I: dsDNA","",""
1916125,"I: dsDNA","",""
1916126,"I: dsDNA","",""
1308899,"I: dsDNA","",""
2911432,"I: dsDNA","",""
1204517,"I: dsDNA","",""
1718273,"I: dsDNA","",""
462590,"I: dsDNA","",""
2530118,"I: dsDNA","",""
2201437,"I: dsDNA","",""
2201442,"I: dsDNA","",""
1430441,"I: dsDNA","",""
77048,"I: dsDNA","",""
173824,"I: dsDNA","",""
1837876,"I: dsDNA","",""
2767579,"I: dsDNA","",""
2907831,"I: dsDNA","",""
1327779,"I: dsDNA","",""
1567451,"I: dsDNA","",""
1567452,"I: dsDNA","",""
1354511,"I: dsDNA","",""
2920885,"I: dsDNA","",""
1527516,"I: dsDNA","",""
1567477,"I: dsDNA","",""
2920884,"I: dsDNA","",""
2590944,"I: dsDNA","",""
927988,"I: dsDNA","",""
2920887,"I: dsDNA","",""
2499071,"I: dsDNA","",""
1527517,"I: dsDNA","",""
1327772,"I: dsDNA","",""
1983577,"I: dsDNA","",""
1527535,"I: dsDNA","",""
1980924,"I: dsDNA","",""
2772511,"I: dsDNA","",""
1141136,"I: dsDNA","",""
446529,"I: dsDNA","",""
2587814,"I: dsDNA","",""
2024252,"I: dsDNA","",""
2919544,"I: dsDNA","",""
2932879,"I: dsDNA","",""
2905685,"I: dsDNA","",""
2905688,"I: dsDNA","",""
2905727,"I: dsDNA","",""
1051631,"I: dsDNA","",""
2745691,"I: dsDNA","",""
2745685,"I: dsDNA","",""
2079413,"I: dsDNA","",""
2591111,"I: dsDNA","",""
2047831,"I: dsDNA","",""
2588132,"I: dsDNA","",""
2079280,"I: dsDNA","",""
2653716,"I: dsDNA","",""
2708629,"I: dsDNA","",""
1821554,"I: dsDNA","",""
1838073,"I: dsDNA","",""
2502420,"I: dsDNA","",""
2079281,"I: dsDNA","",""
2591403,"I: dsDNA","",""
1772295,"I: dsDNA","",""
1796997,"I: dsDNA","",""
2656526,"I: dsDNA","",""
1481112,"I: dsDNA","",""
2601678,"I: dsDNA","",""
2686245,"I: dsDNA","",""
2686263,"I: dsDNA","",""
2686266,"I: dsDNA","",""
2686273,"I: dsDNA","",""
2686279,"I: dsDNA","",""
1414766,"I: dsDNA","",""
2488859,"I: dsDNA","",""
2070185,"I: dsDNA","",""
1567022,"I: dsDNA","",""
2681603,"I: dsDNA","",""
665033,"I: dsDNA","",""
2775045,"I: dsDNA","",""
2704031,"I: dsDNA","",""
2557553,"I: dsDNA","",""
2596673,"I: dsDNA","",""
1229761,"I: dsDNA","",""
1560342,"I: dsDNA","",""
1229760,"I: dsDNA","",""
683735,"I: dsDNA","",""
1503929,"I: dsDNA","",""
458639,"I: dsDNA","",""
1567487,"I: dsDNA","",""
1035662,"I: dsDNA","",""
1127515,"I: dsDNA","",""
1296660,"I: dsDNA","",""
279530,"I: dsDNA","",""
557289,"I: dsDNA","",""
1357714,"I: dsDNA","",""
1327999,"I: dsDNA","",""
756279,"I: dsDNA","",""
1327973,"I: dsDNA","",""
756281,"I: dsDNA","",""
756280,"I: dsDNA","",""
1567010,"I: dsDNA","",""
1567012,"I: dsDNA","",""
1567013,"I: dsDNA","",""
1567014,"I: dsDNA","",""
1567016,"I: dsDNA","",""
536472,"I: dsDNA","",""
749413,"I: dsDNA","",""
1225789,"I: dsDNA","",""
55884,"I: dsDNA","",""
103807,"I: dsDNA","",""
2866695,"dsDNA","",""
925984,"I: dsDNA","",""
2014434,"I: dsDNA","",""
1640977,"I: dsDNA","",""
230158,"I: dsDNA","",""
483266,"I: dsDNA","",""
1173297,"I: dsDNA","",""
2698923,"dsDNA","",""
2801834,"dsDNA","",""
363555,"I: dsDNA","",""
1416334,"I: dsDNA","",""
1206110,"I: dsDNA","",""
139871,"I: dsDNA","",""
1334242,"I: dsDNA","",""
1334245,"I: dsDNA","",""
1334246,"I: dsDNA","",""
1334243,"I: dsDNA","",""
330397,"I: dsDNA","",""
1572750,"I: dsDNA","",""
2202564,"I: dsDNA","",""
1127516,"I: dsDNA","",""
1283076,"I: dsDNA","",""
1357705,"I: dsDNA","",""
198110,"I: dsDNA","",""
1161927,"I: dsDNA","",""
2006668,"dsDNA","",""
998086,"I: dsDNA","",""
2530023,"dsDNA","",""
754048,"I: dsDNA","",""
929833,"I: dsDNA","",""
929834,"I: dsDNA","",""
1498228,"I: dsDNA","",""
1007869,"I: dsDNA","",""
148943,"I: dsDNA","",""
1813771,"I: dsDNA","",""
175950,"I: dsDNA","",""
2698928,"dsDNA","",""
2698929,"dsDNA","",""
1458859,"I: dsDNA","",""
1458860,"I: dsDNA","",""
1458861,"I: dsDNA","",""
66284,"I: dsDNA","",""
1407493,"I: dsDNA","",""
1150991,"I: dsDNA","",""
12402,"I: dsDNA","",""
1026955,"I: dsDNA","",""
699370,"I: dsDNA","",""
1352230,"I: dsDNA","",""
407392,"I: dsDNA","",""
754075,"I: dsDNA","",""
1500712,"I: dsDNA","",""
10689,"I: dsDNA","",""
979525,"I: dsDNA","",""
979526,"I: dsDNA","",""
979527,"I: dsDNA","",""
979528,"I: dsDNA","",""
979529,"I: dsDNA","",""
979530,"I: dsDNA","",""
979531,"I: dsDNA","",""
979532,"I: dsDNA","",""
754058,"I: dsDNA","",""
754074,"I: dsDNA","",""
1500713,"I: dsDNA","",""
573172,"I: dsDNA","",""
573173,"I: dsDNA","",""
573174,"I: dsDNA","",""
573175,"I: dsDNA","",""
1476902,"I: dsDNA","",""
1003177,"I: dsDNA","",""
1127518,"I: dsDNA","",""
331278,"I: dsDNA","",""
2024303,"I: dsDNA","",""
49964,"I: dsDNA","",""
2883943,"I: dsDNA","",""
2883945,"I: dsDNA","",""
2883946,"I: dsDNA","",""
2881397,"I: dsDNA","",""
1965368,"I: dsDNA","",""
1548901,"I: dsDNA","",""
1548909,"I: dsDNA","",""
1548910,"I: dsDNA","",""
1548911,"I: dsDNA","",""
1548904,"I: dsDNA","",""
1983539,"I: dsDNA","",""
582345,"I: dsDNA","",""
1327965,"I: dsDNA","",""
981430,"I: dsDNA","",""
981431,"I: dsDNA","",""
1327964,"I: dsDNA","",""
1542092,"I: dsDNA","",""
2664196,"I: dsDNA","",""
2301547,"I: dsDNA","",""
2047834,"I: dsDNA","",""
1056830,"I: dsDNA","",""
2588511,"I: dsDNA","",""
2743929,"I: dsDNA","",""
2530132,"I: dsDNA","",""
2047843,"I: dsDNA","",""
1555233,"I: dsDNA","",""
1821540,"I: dsDNA","",""
2743931,"I: dsDNA","",""
2743932,"I: dsDNA","",""
2301545,"I: dsDNA","",""
1821538,"I: dsDNA","",""
1296646,"I: dsDNA","",""
1445726,"I: dsDNA","",""
1821537,"I: dsDNA","",""
1821541,"I: dsDNA","",""
1079894,"I: dsDNA","",""
1821539,"I: dsDNA","",""
2301539,"I: dsDNA","",""
1476886,"I: dsDNA","",""
1476887,"I: dsDNA","",""
1476888,"I: dsDNA","",""
1476889,"I: dsDNA","",""
2048977,"I: dsDNA","",""
1113547,"I: dsDNA","",""
2006684,"I: dsDNA","",""
1887651,"I: dsDNA","",""
2041382,"I: dsDNA","",""
2041383,"I: dsDNA","",""
1821549,"I: dsDNA","",""
1821565,"I: dsDNA","",""
1821556,"I: dsDNA","",""
1821558,"I: dsDNA","",""
1887656,"I: dsDNA","",""
889876,"I: dsDNA","",""
1243183,"I: dsDNA","",""
1187128,"I: dsDNA","",""
1505225,"I: dsDNA","",""
1628720,"I: dsDNA","",""
2015804,"I: dsDNA","",""
1792222,"I: dsDNA","",""
1983409,"I: dsDNA","",""
1965454,"I: dsDNA","",""
2070188,"I: dsDNA","",""
2723773,"I: dsDNA","",""
2902882,"I: dsDNA","",""
2923000,"I: dsDNA","",""
2922212,"I: dsDNA","",""
2907835,"I: dsDNA","",""
2922218,"I: dsDNA","",""
1052673,"I: dsDNA","",""
1541824,"I: dsDNA","",""
1567005,"I: dsDNA","",""
1527513,"I: dsDNA","",""
1340709,"I: dsDNA","",""
1340713,"I: dsDNA","",""
2530116,"I: dsDNA","",""
1838074,"I: dsDNA","",""
1838075,"I: dsDNA","",""
2126925,"I: dsDNA","",""
2315704,"I: dsDNA","",""
2283249,"I: dsDNA","",""
2656547,"I: dsDNA","",""
2743990,"I: dsDNA","",""
2653750,"I: dsDNA","",""
2725614,"I: dsDNA","",""
2250371,"I: dsDNA","",""
2126933,"I: dsDNA","",""
2743924,"I: dsDNA","",""
2250352,"I: dsDNA","",""
2914006,"I: dsDNA","",""
2914007,"I: dsDNA","",""
1458843,"I: dsDNA","",""
1729937,"I: dsDNA","",""
1636202,"I: dsDNA","",""
1873990,"I: dsDNA","",""
1857100,"I: dsDNA","",""
2060122,"I: dsDNA","",""
2060124,"I: dsDNA","",""
1229757,"I: dsDNA","",""
1527531,"I: dsDNA","",""
1340750,"I: dsDNA","",""
1567025,"I: dsDNA","",""
1965374,"I: dsDNA","",""
1508671,"I: dsDNA","",""
1197935,"I: dsDNA","",""
1555238,"I: dsDNA","",""
1087480,"I: dsDNA","",""
77775,"I: dsDNA","",""
1572716,"I: dsDNA","",""
1508673,"I: dsDNA","",""
1508674,"I: dsDNA","",""
576791,"I: dsDNA","",""
925986,"I: dsDNA","",""
557393,"I: dsDNA","",""
1051674,"I: dsDNA","",""
2024316,"I: dsDNA","",""
2024304,"I: dsDNA","",""
2024305,"I: dsDNA","",""
1540094,"I: dsDNA","",""
1675603,"I: dsDNA","",""
1701846,"I: dsDNA","",""
1718606,"I: dsDNA","",""
1718669,"I: dsDNA","",""
694060,"I: dsDNA","",""
1327985,"I: dsDNA","",""
1328030,"I: dsDNA","",""
1327983,"I: dsDNA","",""
1327971,"I: dsDNA","",""
2745672,"I: dsDNA","",""
1406786,"I: dsDNA","",""
1406787,"I: dsDNA","",""
1597966,"I: dsDNA","",""
1540092,"I: dsDNA","",""
1406789,"I: dsDNA","",""
1540093,"I: dsDNA","",""
1675598,"I: dsDNA","",""
1229794,"I: dsDNA","",""
1229793,"I: dsDNA","",""
1229791,"I: dsDNA","",""
1229790,"I: dsDNA","",""
1229789,"I: dsDNA","",""
1229786,"I: dsDNA","",""
1229787,"I: dsDNA","",""
1229788,"I: dsDNA","",""
1229792,"I: dsDNA","",""
1229784,"I: dsDNA","",""
1229782,"I: dsDNA","",""
376758,"I: dsDNA","",""
504501,"I: dsDNA","",""
504553,"I: dsDNA","",""
1500798,"I: dsDNA","",""
1500799,"I: dsDNA","",""
1235646,"I: dsDNA","",""
1500812,"I: dsDNA","",""
1500801,"I: dsDNA","",""
1235647,"I: dsDNA","",""
1500805,"I: dsDNA","",""
1500806,"I: dsDNA","",""
1235649,"I: dsDNA","",""
1500807,"I: dsDNA","",""
1235650,"I: dsDNA","",""
1500808,"I: dsDNA","",""
1500810,"I: dsDNA","",""
1500813,"I: dsDNA","",""
1500814,"I: dsDNA","",""
1235653,"I: dsDNA","",""
1235654,"I: dsDNA","",""
1235655,"I: dsDNA","",""
1235656,"I: dsDNA","",""
1500815,"I: dsDNA","",""
1500816,"I: dsDNA","",""
1500817,"I: dsDNA","",""
1500802,"I: dsDNA","",""
1500818,"I: dsDNA","",""
1500800,"I: dsDNA","",""
1500803,"I: dsDNA","",""
1500819,"I: dsDNA","",""
1500820,"I: dsDNA","",""
1500821,"I: dsDNA","",""
1500823,"I: dsDNA","",""
1235645,"I: dsDNA","",""
1235648,"I: dsDNA","",""
1235651,"I: dsDNA","",""
1500824,"I: dsDNA","",""
1500825,"I: dsDNA","",""
1500826,"I: dsDNA","",""
1500827,"I: dsDNA","",""
1500828,"I: dsDNA","",""
1500829,"I: dsDNA","",""
1500830,"I: dsDNA","",""
1500831,"I: dsDNA","",""
1500822,"I: dsDNA","",""
1500832,"I: dsDNA","",""
1655020,"I: dsDNA","",""
1655012,"I: dsDNA","",""
1655013,"I: dsDNA","",""
1655014,"I: dsDNA","",""
1655015,"I: dsDNA","",""
1655016,"I: dsDNA","",""
1655017,"I: dsDNA","",""
1498188,"I: dsDNA","",""
1655018,"I: dsDNA","",""
1655019,"I: dsDNA","",""
1655021,"I: dsDNA","",""
1655022,"I: dsDNA","",""
1655023,"I: dsDNA","",""
1654740,"I: dsDNA","",""
1654780,"I: dsDNA","",""
1654781,"I: dsDNA","",""
1747271,"I: dsDNA","",""
1690805,"I: dsDNA","",""
1500804,"I: dsDNA","",""
1500809,"I: dsDNA","",""
1500811,"I: dsDNA","",""
1235652,"I: dsDNA","",""
1235657,"I: dsDNA","",""
1654782,"I: dsDNA","",""
1548900,"I: dsDNA","",""
1548903,"I: dsDNA","",""
1231048,"I: dsDNA","",""
1548914,"I: dsDNA","",""
1548915,"I: dsDNA","",""
757342,"I: dsDNA","",""
1639815,"I: dsDNA","",""
1815957,"I: dsDNA","",""
1913575,"I: dsDNA","",""
743813,"I: dsDNA","",""
1348912,"I: dsDNA","",""
1327966,"I: dsDNA","",""
685892,"I: dsDNA","",""
1916099,"I: dsDNA","",""
1735586,"I: dsDNA","",""
1777072,"I: dsDNA","",""
1716041,"I: dsDNA","",""
1716042,"I: dsDNA","",""
1175659,"I: dsDNA","",""
1175663,"I: dsDNA","",""
1226262,"I: dsDNA","",""
1226263,"I: dsDNA","",""
564886,"I: dsDNA","",""
563769,"I: dsDNA","",""
254397,"I: dsDNA","",""
1383056,"I: dsDNA","",""
1034146,"I: dsDNA","",""
2557554,"I: dsDNA","",""
1074308,"I: dsDNA","",""
1548917,"I: dsDNA","",""
2029635,"I: dsDNA","",""
2719185,"I: dsDNA","",""
1640970,"I: dsDNA","",""
1675014,"I: dsDNA","",""
2034347,"I: dsDNA","",""
2034346,"I: dsDNA","",""
2307269,"I: dsDNA","",""
2719186,"I: dsDNA","",""
2719200,"I: dsDNA","",""
347329,"I: dsDNA","",""
1453336,"I: dsDNA","",""
763998,"I: dsDNA","",""
1597972,"I: dsDNA","",""
549445,"I: dsDNA","",""
549446,"I: dsDNA","",""
2099648,"I: dsDNA","",""
1548907,"I: dsDNA","",""
2498591,"I: dsDNA","",""
1913570,"I: dsDNA","",""
2601635,"I: dsDNA","",""
538398,"I: dsDNA","",""
1175653,"I: dsDNA","",""
1542090,"I: dsDNA","",""
2590837,"I: dsDNA","",""
2203191,"I: dsDNA","",""
2562635,"I: dsDNA","",""
2562636,"I: dsDNA","",""
2508865,"I: dsDNA","",""
2041215,"I: dsDNA","",""
582382,"I: dsDNA","",""
2743936,"I: dsDNA","",""
2719595,"I: dsDNA","",""
2719600,"I: dsDNA","",""
2719601,"I: dsDNA","",""
581037,"I: dsDNA","",""
1640974,"I: dsDNA","",""
749447,"I: dsDNA","",""
1158680,"I: dsDNA","",""
1548916,"I: dsDNA","",""
1074309,"I: dsDNA","",""
2041518,"I: dsDNA","",""
2656556,"I: dsDNA","",""
2015875,"I: dsDNA","",""
1698358,"I: dsDNA","",""
1429793,"I: dsDNA","",""
2572533,"I: dsDNA","",""
1327765,"I: dsDNA","",""
2517951,"I: dsDNA","",""
1076631,"I: dsDNA","",""
2742107,"I: dsDNA","",""
2696373,"I: dsDNA","",""
2015833,"I: dsDNA","",""
2024296,"I: dsDNA","",""
1567472,"I: dsDNA","",""
1821727,"I: dsDNA","",""
2713268,"I: dsDNA","",""
2686098,"I: dsDNA","",""
2575357,"I: dsDNA","",""
1647302,"I: dsDNA","",""
2599880,"I: dsDNA","",""
2593351,"I: dsDNA","",""
1897497,"I: dsDNA","",""
2178923,"I: dsDNA","",""
2053078,"I: dsDNA","",""
1636201,"I: dsDNA","",""
2767578,"I: dsDNA","",""
406340,"I: dsDNA","",""
2079257,"I: dsDNA","",""
1530085,"I: dsDNA","",""
376820,"I: dsDNA","",""
2681596,"I: dsDNA","",""
376821,"I: dsDNA","",""
1182515,"I: dsDNA","",""
1572746,"I: dsDNA","",""
1572744,"I: dsDNA","",""
2913974,"I: dsDNA","",""
1881262,"I: dsDNA","",""
1916107,"I: dsDNA","",""
2563525,"I: dsDNA","",""
2483611,"I: dsDNA","",""
35343,"I: dsDNA","",""
2510464,"I: dsDNA","",""
2881401,"I: dsDNA","",""
2014586,"I: dsDNA","",""
2907836,"I: dsDNA","",""
1647455,"I: dsDNA","",""
2592223,"I: dsDNA","",""
2681630,"I: dsDNA","",""
1960658,"I: dsDNA","",""
947843,"I: dsDNA","",""
2695847,"I: dsDNA","",""
194701,"I: dsDNA","",""
929814,"I: dsDNA","",""
1647468,"I: dsDNA","",""
2510487,"I: dsDNA","",""
2510455,"I: dsDNA","",""
2510486,"I: dsDNA","",""
2716352,"I: dsDNA","",""
10690,"I: dsDNA","",""
2932882,"I: dsDNA","",""
2592212,"I: dsDNA","",""
2911430,"I: dsDNA","",""
2510470,"I: dsDNA","",""
910474,"I: dsDNA","",""
910475,"I: dsDNA","",""
2716322,"I: dsDNA","",""
910473,"I: dsDNA","",""
2905721,"I: dsDNA","",""
493906,"I: dsDNA","",""
1341101,"I: dsDNA","",""
1282994,"I: dsDNA","",""
2340712,"I: dsDNA","",""
227940,"I: dsDNA","",""
2905681,"I: dsDNA","",""
2844217,"I: dsDNA","",""
2844218,"I: dsDNA","",""
2844219,"I: dsDNA","",""
2844220,"I: dsDNA","",""
2844221,"I: dsDNA","",""
2844222,"I: dsDNA","",""
2592161,"I: dsDNA","",""
2681595,"I: dsDNA","",""
2736197,"I: dsDNA","",""
2736200,"I: dsDNA","",""
2736202,"I: dsDNA","",""
1357825,"I: dsDNA","",""
2681594,"I: dsDNA","",""
1649239,"I: dsDNA","",""
1649240,"I: dsDNA","",""
2576484,"I: dsDNA","",""
1754217,"I: dsDNA","",""
1897436,"I: dsDNA","",""
2695850,"I: dsDNA","",""
2695849,"I: dsDNA","",""
2695848,"I: dsDNA","",""
1960657,"I: dsDNA","",""
2510483,"I: dsDNA","",""
1647465,"I: dsDNA","",""
1647466,"I: dsDNA","",""
947842,"I: dsDNA","",""
1168563,"I: dsDNA","",""
1173769,"I: dsDNA","",""
2883941,"I: dsDNA","",""
1514988,"I: dsDNA","",""
2681592,"I: dsDNA","",""
1235712,"I: dsDNA","",""
2781364,"I: dsDNA","",""
2759177,"I: dsDNA","",""
2510480,"I: dsDNA","",""
1451050,"I: dsDNA","",""
2716351,"I: dsDNA","",""
1567486,"I: dsDNA","",""
2844224,"I: dsDNA","",""
2716350,"I: dsDNA","",""
2716354,"I: dsDNA","",""
2660715,"I: dsDNA","",""
547228,"I: dsDNA","",""
691965,"I: dsDNA","",""
691964,"I: dsDNA","",""
1308869,"I: dsDNA","",""
1133293,"I: dsDNA","",""
1277895,"I: dsDNA","",""
1308871,"I: dsDNA","",""
1401446,"I: dsDNA","",""
1308870,"I: dsDNA","",""
1133292,"I: dsDNA","",""
1277893,"I: dsDNA","",""
2745643,"I: dsDNA","",""
1327977,"I: dsDNA","",""
1327975,"I: dsDNA","",""
2734128,"I: dsDNA","",""
1124849,"I: dsDNA","",""
2029657,"I: dsDNA","",""
2530140,"I: dsDNA","",""
2250309,"I: dsDNA","",""
673832,"I: dsDNA","",""
673833,"I: dsDNA","",""
673834,"I: dsDNA","",""
673835,"I: dsDNA","",""
673836,"I: dsDNA","",""
673837,"I: dsDNA","",""
673838,"I: dsDNA","",""
347330,"I: dsDNA","",""
2041345,"I: dsDNA","",""
2905945,"I: dsDNA","",""
1690684,"I: dsDNA","",""
2591223,"I: dsDNA","",""
1920311,"I: dsDNA","",""
1204525,"I: dsDNA","",""
2099444,"I: dsDNA","",""
1815582,"I: dsDNA","",""
2588097,"I: dsDNA","",""
2588515,"I: dsDNA","",""
2588518,"I: dsDNA","",""
2588520,"I: dsDNA","",""
1815511,"I: dsDNA","",""
1815510,"I: dsDNA","",""
1739610,"I: dsDNA","",""
1141137,"I: dsDNA","",""
1498011,"I: dsDNA","",""
754069,"I: dsDNA","",""
977801,"I: dsDNA","",""
1131315,"I: dsDNA","",""
1124654,"I: dsDNA","",""
1072683,"I: dsDNA","",""
941969,"I: dsDNA","",""
941970,"I: dsDNA","",""
1235689,"I: dsDNA","",""
1449437,"I: dsDNA","",""
948071,"I: dsDNA","",""
1636270,"I: dsDNA","",""
1054968,"I: dsDNA","",""
179237,"I: dsDNA","",""
373126,"I: dsDNA","",""
1526550,"I: dsDNA","",""
754045,"I: dsDNA","",""
754043,"I: dsDNA","",""
469660,"I: dsDNA","",""
1458716,"I: dsDNA","",""
1461743,"I: dsDNA","",""
1524880,"I: dsDNA","",""
1168281,"I: dsDNA","",""
573171,"I: dsDNA","",""
1161906,"I: dsDNA","",""
1188795,"I: dsDNA","",""
670252,"I: dsDNA","",""
2024264,"I: dsDNA","",""
1127514,"I: dsDNA","",""
2015851,"I: dsDNA","",""
543153,"I: dsDNA","",""
2712958,"I: dsDNA","",""
2699738,"I: dsDNA","",""
1173743,"I: dsDNA","",""
171618,"I: dsDNA","",""
1784956,"I: dsDNA","",""
2499042,"I: dsDNA","",""
2686088,"I: dsDNA","",""
2914013,"I: dsDNA","",""
1838137,"I: dsDNA","",""
1838138,"I: dsDNA","",""
10682,"I: dsDNA","",""
2886926,"I: dsDNA","",""
1590550,"I: dsDNA","",""
1815968,"I: dsDNA","",""
2178932,"I: dsDNA","",""
2571249,"I: dsDNA","",""
2023998,"I: dsDNA","",""
382685,"I: dsDNA","",""
2729541,"I: dsDNA","",""
1844477,"I: dsDNA","",""
1175654,"I: dsDNA","",""
1610836,"I: dsDNA","",""
1610837,"I: dsDNA","",""
1610838,"I: dsDNA","",""
2115848,"I: dsDNA","",""
1468411,"I: dsDNA","",""
1610828,"I: dsDNA","",""
1540098,"I: dsDNA","",""
1720493,"I: dsDNA","",""
1538804,"I: dsDNA","",""
2283289,"I: dsDNA","",""
2201441,"I: dsDNA","",""
2182400,"I: dsDNA","",""
2759715,"I: dsDNA","",""
2315716,"I: dsDNA","",""
1920312,"I: dsDNA","",""
263375,"I: dsDNA","",""
263374,"I: dsDNA","",""
2885909,"I: dsDNA","",""
2557579,"I: dsDNA","",""
2557582,"I: dsDNA","",""
1777122,"I: dsDNA","",""
1604876,"I: dsDNA","",""
1147144,"I: dsDNA","",""
1147151,"I: dsDNA","",""
10713,"I: dsDNA","",""
1912975,"I: dsDNA","",""
2517967,"I: dsDNA","",""
1701851,"I: dsDNA","",""
1109715,"I: dsDNA","",""
2922221,"I: dsDNA","",""
2015828,"I: dsDNA","",""
2793705,"I: dsDNA","",""
2201455,"I: dsDNA","",""
1458697,"I: dsDNA","",""
2024284,"I: dsDNA","",""
1897525,"I: dsDNA","",""
1923889,"I: dsDNA","",""
2026080,"I: dsDNA","",""
2913976,"I: dsDNA","",""
1792269,"I: dsDNA","",""
1965489,"I: dsDNA","",""
2922988,"I: dsDNA","",""
2922989,"I: dsDNA","",""
2913977,"I: dsDNA","",""
1643326,"I: dsDNA","",""
2182341,"I: dsDNA","",""
2250392,"I: dsDNA","",""
2250397,"I: dsDNA","",""
2601610,"I: dsDNA","",""
1543205,"I: dsDNA","",""
2575325,"I: dsDNA","",""
1913047,"I: dsDNA","",""
2713282,"I: dsDNA","",""
2713327,"I: dsDNA","",""
754050,"I: dsDNA","",""
754051,"I: dsDNA","",""
230871,"I: dsDNA","",""
2907838,"I: dsDNA","",""
1486423,"I: dsDNA","",""
1958922,"I: dsDNA","",""
1958907,"I: dsDNA","",""
2074138,"I: dsDNA","",""
1543206,"I: dsDNA","",""
2108359,"I: dsDNA","",""
1453367,"I: dsDNA","",""
2797417,"I: dsDNA","",""
1319980,"I: dsDNA","",""
2776836,"I: dsDNA","",""
1010615,"I: dsDNA","",""
1010614,"I: dsDNA","",""
2591106,"I: dsDNA","",""
470865,"I: dsDNA","",""
1913581,"I: dsDNA","",""
1821228,"I: dsDNA","",""
2483713,"I: dsDNA","",""
2650876,"I: dsDNA","",""
204086,"I: dsDNA","",""
320832,"I: dsDNA","",""
204090,"I: dsDNA","",""
2759198,"I: dsDNA","",""
2546621,"I: dsDNA","",""
2546622,"I: dsDNA","",""
2546618,"I: dsDNA","",""
2546619,"I: dsDNA","",""
2546620,"I: dsDNA","",""
1161939,"I: dsDNA","",""
2546625,"I: dsDNA","",""
2546624,"I: dsDNA","",""
2546623,"I: dsDNA","",""
2546626,"I: dsDNA","",""
1747288,"I: dsDNA","",""
2017580,"I: dsDNA","",""
1747351,"I: dsDNA","",""
2501743,"I: dsDNA","",""
2059883,"I: dsDNA","",""
2301538,"I: dsDNA","",""
2588489,"I: dsDNA","",""
1622193,"I: dsDNA","",""
2301697,"I: dsDNA","",""
2797324,"I: dsDNA","",""
2744004,"I: dsDNA","",""
1838080,"I: dsDNA","",""
1838082,"I: dsDNA","",""
2713262,"I: dsDNA","",""
2250323,"I: dsDNA","",""
